"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2863-P",80,223.401729087718,"TIFKI","New York","Florida","USA","Local Pumpkin Festival","1757 Q","1854 W",-4,-1,0,"One Too Many",101.333319758996,"Light"
"2181-P",7,209.945345810801,"NWKHY","Los Angeles","Florida","UK","National Pumpkin Festival","1303 Z","1758 A",1,3,-3,"One Too Many",95.2296069767907,"Light"
"2979-P",95,211.273978338577,"LDQGI","Nottingham","Texas","UK","Regional Pumpkin Festival","1671 K","1041 R",215,226,1,"Red Warty Thing",95.8322645539237,"Light"
"2598-P",31,210.832588835619,"VDMII","Nottingham","Florida","USA","Local Pumpkin Festival","1103 W","1427 J",212,208,4,"Peanut Pumpkin",95.6320536431842,"Light"
"2719-P",30,212.571160947904,"PVFDD","Houston","Florida","UK","National Pumpkin Festival","1228 Q","1033 U",219,236,-5,"One Too Many",96.4206566880112,"Light"
"2745-P",82,206.333268041722,"FCEBK","Houston","Florida","UK","National Pumpkin Festival","1644 P","1486 W",212,212,6,"Red Warty Thing",93.5911960608902,"Light"
"2342-P",23,204.722595246509,"NQBTL","Paris","Florida","USA","Local Pumpkin Festival","1639 G","1471 S",203,192,17,"Peanut Pumpkin",92.8606071704146,"Light"
"2321-P",33,217.079165608995,"GXRLA","Los Angeles","New York","UK","Local Pumpkin Festival","1697 T","1593 M",219,245,-17,"Tiger Stripe",98.4654532062064,"Light"
"2104-P",50,217.192538638599,"QMCTR","Nottingham","New York","USA","Local Pumpkin Festival","1200 B","1693 E",224,248,-18,"Peanut Pumpkin",98.5168783473988,"Light"
"2858-P",37,209.205725717358,"FMYCW","Paris","Texas","Canada","Regional Pumpkin Festival","1756 M","1219 O",220,234,-16,"Tiger Stripe",94.8941209457065,"Light"
"2135-P",29,207.329932494462,"DQWTB","Houston","Texas","Canada","Regional Pumpkin Festival","1572 R","1931 H",209,207,5,"One Too Many",94.0432754521028,"Light"
"2705-P",91,197.042916597798,"HWHWO","Los Angeles","California","UK","Local Pumpkin Festival","1408 X","1146 Y",5,-5,3,"Tiger Stripe",89.3771635313077,"Light"
"2978-P",99,206.306408629753,"JJNBT","Chicago","Texas","UK","Local Pumpkin Festival","1917 Y","1274 E",204,205,3,"One Too Many",93.579012836558,"Light"
"2849-P",69,194.386258895509,"BCFSQ","Nottingham","Florida","USA","Local Pumpkin Festival","1888 C","1034 X",209,209,-4,"One Too Many",88.1721238678475,"Light"
"2463-P",78,195.28002627939,"OJAPL","Nottingham","Florida","UK","National Pumpkin Festival","1454 K","1369 A",2,-4,-5,"Red Warty Thing",88.5775299337307,"Light"
"2004-P",38,194.734372533113,"FHAQI","Nottingham","New York","Canada","National Pumpkin Festival","1466 K","1971 L",4,5,2,"Peanut Pumpkin",88.3300255577575,"Light"
"2247-P",55,185.94739143271,"EILEW","Nottingham","Texas","USA","Local Pumpkin Festival","1622 Y","1393 Z",207,208,-5,"Red Warty Thing",84.3443179752806,"Light"
"2531-P",41,182.355609749444,"MAOWE","Chicago","Florida","UK","Local Pumpkin Festival","1270 K","1153 F",199,201,-3,"Tiger Stripe",82.7151132090453,"Light"
"2615-P",71,182.005205273256,"XMTIB","Paris","Florida","Canada","National Pumpkin Festival","1731 J","1429 N",190,171,11,"Red Warty Thing",82.5561724122326,"Light"
"2551-P",68,190.584785769694,"TZGER","New York","New York","USA","Regional Pumpkin Festival","1140 V","1908 E",4,1,1,"One Too Many",86.4478046632176,"Light"
"2195-P",93,183.418056374043,"PCSHZ","Nottingham","New York","USA","Regional Pumpkin Festival","1321 D","1662 D",193,170,2,"One Too Many",83.1970308914959,"Light"
"2957-P",15,184.189753350057,"MHRDX","Houston","Texas","Canada","Regional Pumpkin Festival","1057 Y","1390 L",199,168,9,"Peanut Pumpkin",83.5470667517677,"Light"
"2476-P",4,185.000592552125,"QDLOX","Paris","California","USA","Regional Pumpkin Festival","1672 F","1821 G",196,180,4,"Tiger Stripe",83.9148572271229,"Light"
"2427-P",100,182.667197009549,"IFVSF","Los Angeles","California","UK","Local Pumpkin Festival","1460 N","1473 E",193,156,13,"Peanut Pumpkin",82.856446812818,"Light"
"2387-P",34,166.408273930289,"TJIUG","Paris","California","UK","National Pumpkin Festival","1320 T","1222 K",198,192,-6,"Peanut Pumpkin",75.4815233596489,"Light"
"2815-P",77,164.594216939062,"SBTGJ","Los Angeles","Texas","USA","Regional Pumpkin Festival","1641 R","1717 A",189,170,5,"Red Warty Thing",74.6586809496832,"Light"
"2323-P",90,183.042796123214,"DWWME","New York","California","UK","National Pumpkin Festival","1312 V","1939 X",192,166,4,"One Too Many",83.0268157049555,"Light"
"2056-P",84,176.288312650099,"WSZVP","Nottingham","California","Canada","Regional Pumpkin Festival","1929 N","1282 U",-2,4,-2,"Peanut Pumpkin",79.9630335382596,"Light"
"2457-P",18,172.991340472363,"KFAZT","Paris","Texas","UK","Regional Pumpkin Festival","1844 A","1349 W",181,150,15,"Peanut Pumpkin",78.467552114336,"Light"
"2775-P",47,169.315973466262,"UTRZG","Paris","Texas","USA","National Pumpkin Festival","1527 Q","1682 N",-2,-1,4,"Red Warty Thing",76.800433683419,"Light"
"2527-P",8,167.051468575373,"RNDRF","New York","New York","Canada","Local Pumpkin Festival","1537 C","1115 G",194,159,0,"Tiger Stripe",75.7732715430841,"Light"
"2293-P",79,164.036378763616,"QXPUQ","Houston","New York","Canada","Local Pumpkin Festival","1188 C","1778 Q",203,187,-16,"Tiger Stripe",74.4056498096063,"Light"
"2084-P",50,162.186571185477,"FYKQX","Houston","Florida","USA","Regional Pumpkin Festival","1252 Y","1314 J",198,186,-16,"Tiger Stripe",73.5665912061943,"Light"
"2558-P",74,155.171260297298,"TQIYR","New York","Florida","Canada","Regional Pumpkin Festival","1452 T","1541 S",193,159,-7,"Tiger Stripe",70.3844997141385,"Light"
"2169-P",78,145.749883873388,"NCMUX","Chicago","Texas","USA","National Pumpkin Festival","1897 N","1029 X",188,157,-10,"Red Warty Thing",66.1110352533549,"Light"
"2392-P",36,136.787726955116,"SCZOK","Chicago","Texas","Canada","National Pumpkin Festival","1368 F","1879 E",168,121,19,"Peanut Pumpkin",62.0458692564839,"Light"
"2731-P",70,138.696273933165,"UZECA","Nottingham","New York","USA","Regional Pumpkin Festival","1582 H","1921 J",191,153,-1,"One Too Many",62.9115716035134,"Light"
"2825-P",11,142.392086997256,"ESKVE","Nottingham","Texas","Canada","Regional Pumpkin Festival","1862 H","1186 Y",184,146,-4,"Peanut Pumpkin",64.5879642103314,"Light"
"2134-P",85,143.981654598378,"TGDJQ","Nottingham","Florida","Canada","National Pumpkin Festival","1549 K","1610 H",5,-3,1,"Tiger Stripe",65.3089799457995,"Light"
"2947-P",97,139.424066242762,"XAWBN","Nottingham","Florida","UK","Local Pumpkin Festival","1644 J","1479 E",183,135,1,"Red Warty Thing",63.2416926420914,"Light"
"2386-P",60,138.814635822922,"DCSBW","New York","Texas","Canada","National Pumpkin Festival","1409 R","1871 W",3,-5,3,"One Too Many",62.9652596536061,"Light"
"2424-P",17,134.055787652731,"XBBLF","Houston","Texas","Canada","Local Pumpkin Festival","1921 Z","1251 R",193,169,-13,"Peanut Pumpkin",60.806682433619,"Light"
"2532-P",78,126.061080895364,"ZCKSZ","Chicago","Texas","USA","National Pumpkin Festival","1423 N","1496 K",180,142,-8,"One Too Many",57.18034444809,"Light"
"2420-P",53,137.022634152137,"WIMOJ","New York","New York","UK","Regional Pumpkin Festival","1000 X","1569 A",-3,1,-5,"Tiger Stripe",62.1524213687106,"Light"
"2005-P",37,118.688604085706,"DBXTY","New York","New York","USA","Local Pumpkin Festival","1823 A","1502 T",-4,1,1,"One Too Many",53.8362452192272,"Light"
"2204-P",92,122.639159402996,"JRGNZ","Chicago","New York","UK","Regional Pumpkin Festival","1202 M","1693 H",-2,-1,5,"Tiger Stripe",55.6281869684129,"Light"
"2884-P",5,128.899644382298,"YFLBZ","Paris","California","Canada","Local Pumpkin Festival","1611 P","1400 I",173,123,-5,"Tiger Stripe",58.4678951875237,"Light"
"2637-P",69,123.503966577351,"EXCAQ","Los Angeles","New York","UK","National Pumpkin Festival","1780 H","1640 L",5,-2,5,"Tiger Stripe",56.0204569042215,"Light"
"2429-P",13,115.718317369558,"HAWMZ","Nottingham","Florida","USA","Regional Pumpkin Festival","1742 L","1925 V",170,127,5,"Peanut Pumpkin",52.4889458280699,"Light"
"2459-P",97,122.484937791526,"KNPFN","Los Angeles","Florida","UK","Regional Pumpkin Festival","1967 G","1903 T",176,134,-16,"Red Warty Thing",55.558233222161,"Light"
"2280-P",19,114.800350002386,"OKUTT","New York","Florida","Canada","Regional Pumpkin Festival","1468 L","1210 R",5,1,3,"Peanut Pumpkin",52.0725628344116,"Light"
"2681-P",83,126.944292369485,"DAJOD","Paris","Texas","UK","Regional Pumpkin Festival","1152 O","1519 T",-4,-2,2,"Red Warty Thing",57.5809624338476,"Light"
"2167-P",76,116.179784479551,"YGXCS","Nottingham","Florida","USA","National Pumpkin Festival","1604 Q","1881 L",169,131,-14,"Peanut Pumpkin",52.6982637881688,"Light"
"2782-P",67,109.05037378259,"GVMES","Los Angeles","Texas","USA","Regional Pumpkin Festival","1544 Z","1835 S",4,-5,1,"Peanut Pumpkin",49.4644174934309,"Light"
"2309-P",80,113.11284040194,"JMTKG","New York","New York","Canada","National Pumpkin Festival","1067 R","1357 N",5,-5,-2,"Peanut Pumpkin",51.3071213553477,"Light"
"2790-P",22,96.5016700932756,"BCVEF","Paris","Florida","UK","National Pumpkin Festival","1986 N","1308 I",-2,0,-3,"Red Warty Thing",43.772421246567,"Light"
"2136-P",54,111.621676246636,"PWXCI","Chicago","Florida","UK","National Pumpkin Festival","1973 T","1177 M",-2,4,-5,"Tiger Stripe",50.6307406720842,"Light"
"2976-P",97,103.944867129438,"SIFFS","Houston","Texas","Canada","Regional Pumpkin Festival","1155 Z","1356 R",0,-1,0,"One Too Many",47.1485986305767,"Light"
"2835-P",27,90.7347941938788,"TWIYG","Los Angeles","California","Canada","Regional Pumpkin Festival","1137 K","1176 O",161,114,-11,"Red Warty Thing",41.1566103398637,"Light"
"2905-P",25,96.1873392768204,"EVMFV","Paris","Florida","USA","Local Pumpkin Festival","1115 X","1404 M",166,107,-3,"One Too Many",43.6298431865671,"Light"
"2730-P",68,91.7767976094037,"OEVJA","Nottingham","California","UK","Local Pumpkin Festival","1150 U","1912 K",153,88,11,"Red Warty Thing",41.6292551386598,"Light"
"2276-P",94,93.2947741514072,"TQAQK","New York","New York","UK","Local Pumpkin Festival","1540 R","1513 G",151,99,-3,"One Too Many",42.3177977159515,"Light"
"2870-P",97,101.781049655005,"UQYAZ","New York","Texas","Canada","National Pumpkin Festival","1235 Y","1760 Q",-3,3,-2,"Peanut Pumpkin",46.1671075341016,"Light"
"2171-P",6,99.1080200299621,"LYQVN","Houston","Texas","USA","Local Pumpkin Festival","1978 W","1739 Q",4,-3,2,"Tiger Stripe",44.954641691398,"Light"
"2593-P",98,98.6497771983966,"YGJWZ","New York","Florida","Canada","National Pumpkin Festival","1344 R","1325 C",-4,5,-3,"Red Warty Thing",44.7467862393927,"Light"
"2626-P",64,93.7807870460674,"SCNYS","Chicago","California","USA","Regional Pumpkin Festival","1755 W","1883 H",160,109,-13,"Tiger Stripe",42.538249456691,"Light"
"2687-P",97,78.3537902347744,"BSGBQ","Chicago","Florida","Canada","National Pumpkin Festival","1530 M","1611 A",164,106,-26,"One Too Many",35.5406814110742,"Light"
"2718-P",11,81.0872966334224,"BZLMC","Houston","Texas","Canada","Regional Pumpkin Festival","1100 C","1276 H",5,-5,2,"Tiger Stripe",36.7805790568471,"Light"
"2472-P",36,68.2724187383428,"CAGEU","Los Angeles","California","UK","National Pumpkin Festival","2000 T","1336 J",160,96,-28,"One Too Many",30.9678482211573,"Light"
"2953-P",45,66.9883946126327,"ZZEVC","Paris","California","USA","Regional Pumpkin Festival","1752 R","1316 J",-1,2,5,"One Too Many",30.3854246748393,"Light"
"2014-P",56,78.4876178735867,"EFTZV","Los Angeles","Florida","USA","National Pumpkin Festival","1091 L","1058 I",-5,-5,1,"Peanut Pumpkin",35.6013846069346,"Light"
"2113-P",90,67.986768302694,"MOSUT","Houston","Florida","USA","Local Pumpkin Festival","1174 L","1757 V",3,2,-4,"One Too Many",30.8382793630598,"Light"
"2058-P",96,78.8648302480578,"ONYGT","New York","New York","Canada","National Pumpkin Festival","1731 A","1716 U",141,78,-17,"Tiger Stripe",35.7724852618642,"Light"
"2750-P",19,75.5346152530983,"EKRIL","Chicago","California","USA","Regional Pumpkin Festival","1015 R","1882 H",149,88,-16,"One Too Many",34.261925149691,"Light"
"2003-P",98,68.0560689372942,"MBALX","Chicago","Texas","Canada","National Pumpkin Festival","1638 K","1287 C",-3,-5,2,"Peanut Pumpkin",30.8697136021507,"Light"
"2547-P",14,49.5293929111212,"AWUNE","Los Angeles","Florida","USA","National Pumpkin Festival","1045 Z","1866 C",1,2,-3,"One Too Many",22.4661547152167,"Light"
"2497-P",26,58.0181395867839,"JQRIQ","Nottingham","New York","UK","Regional Pumpkin Festival","1000 H","1520 W",133,72,-22,"One Too Many",26.3165854381602,"Light"
"2480-P",17,56.0565567303449,"HQVZF","Paris","Florida","UK","Regional Pumpkin Festival","1368 X","1624 K",0,3,4,"Red Warty Thing",25.4268264213566,"Light"
"2824-P",31,57.3608862543479,"HRUBK","Nottingham","New York","UK","National Pumpkin Festival","1657 H","1383 A",-1,2,-2,"Red Warty Thing",26.0184603414101,"Light"
"2604-P",18,41.6822921944782,"AJVHA","New York","California","UK","Local Pumpkin Festival","1947 Z","1125 U",4,-5,-5,"One Too Many",18.9067697035259,"Light"
"2520-P",87,32.0386771960184,"WMDUK","Nottingham","New York","USA","National Pumpkin Festival","1244 M","1648 F",128,56,-27,"One Too Many",14.5324995210069,"Light"
"2632-P",47,44.9372632272541,"QMTZD","Nottingham","New York","UK","Regional Pumpkin Festival","1399 G","1959 S",2,2,-5,"Red Warty Thing",20.3831997285641,"Light"
"2459-P",84,30.2472999889404,"MYDDG","New York","California","UK","Local Pumpkin Festival","1307 A","1121 K",-1,4,-5,"One Too Many",13.7199444880844,"Light"
"2026-P",38,27.6920733310282,"FSLKD","New York","California","USA","National Pumpkin Festival","1226 A","1583 Z",-1,-4,3,"One Too Many",12.5609131724349,"Light"
"2554-P",95,22.6616597808897,"DCCDK","Paris","Texas","Canada","National Pumpkin Festival","1195 G","1963 I",-4,5,2,"One Too Many",10.2791559681475,"Light"
"2838-P",64,27.2212383184582,"CDEJT","Nottingham","New York","USA","National Pumpkin Festival","1918 Z","1298 T",4,-1,-3,"Peanut Pumpkin",12.3473460032043,"Light"
"2320-P",15,16.9621950479224,"PCZYD","Chicago","California","USA","Local Pumpkin Festival","1992 S","1573 W",-1,-3,-1,"One Too Many",7.6939222521894,"Light"
"2451-P",54,-6.70508181955665,"LUQLG","New York","California","UK","National Pumpkin Festival","1137 U","1849 A",2,3,5,"Peanut Pumpkin",-3.04137395357662,"Light"
"2565-P",76,1742.55687995628,"JSXEE","Nottingham","Texas","UK","Regional Pumpkin Festival","1166 O","1361 O",441,1694,0,"One Too Many",790.410505039172,"Heavy"
"2340-P",20,1496.76850065999,"GQJAZ","Nottingham","Florida","Canada","Local Pumpkin Festival","1137 S","1928 H",399,1372,4,"Red Warty Thing",678.92277155571,"Medium"
"2758-P",19,1425.65420197081,"MFIRW","Chicago","New York","UK","Local Pumpkin Festival","1627 J","1236 C",380,1218,15,"Tiger Stripe",646.665868272398,"Medium"
"2488-P",85,1409.76360900048,"WPIRS","Los Angeles","Florida","Canada","Local Pumpkin Festival","1415 Z","1473 Q",370,1101,31,"Red Warty Thing",639.458016546282,"Medium"
"2341-P",44,1351.57007368933,"EJTGG","Houston","New York","Canada","National Pumpkin Festival","1749 C","1888 C",403,1378,-1,"Tiger Stripe",613.06187294582,"Medium"
"2993-P",29,1270.7736910712,"PDNXP","Nottingham","Texas","UK","Regional Pumpkin Festival","1702 B","1174 U",366,1050,16,"Tiger Stripe",576.413250266632,"Medium"
"2157-P",5,1023.21849646978,"XUELC","Houston","Texas","Canada","Regional Pumpkin Festival","1088 N","1170 B",351,924,6,"One Too Many",464.124102841565,"Light"
"2228-P",44,850.680966593325,"GTQQA","Houston","Florida","USA","Regional Pumpkin Festival","1015 W","1202 I",335,818,9,"One Too Many",385.862395750957,"Light"
"2366-P",97,700.295384900644,"UOYFA","Los Angeles","New York","Canada","Local Pumpkin Festival","1139 G","1107 U",323,752,-8,"Tiger Stripe",317.648643337146,"Light"
"2257-P",69,487.340854114853,"PGDWP","Nottingham","California","UK","Local Pumpkin Festival","1232 L","1119 C",277,468,1,"Red Warty Thing",221.05409301578,"Light"
"2723-P",19,407.613242234848,"QSFDW","Nottingham","Texas","USA","Local Pumpkin Festival","1101 H","1598 I",253,382,4,"Red Warty Thing",184.890256588689,"Light"
"2256-P",78,243.229347824678,"EMPID","Los Angeles","New York","USA","Local Pumpkin Festival","1150 V","1818 E",214,243,0,"Red Warty Thing",110.32697633335,"Light"
"2667-P",93,198.509793496504,"JHRXQ","Houston","New York","Canada","Regional Pumpkin Festival","1131 E","1424 Y",4,5,0,"Red Warty Thing",90.04252770029,"Light"
"2223-P",22,173.65196684096,"DSHDX","New York","Florida","Canada","National Pumpkin Festival","1036 K","1921 E",188,150,11,"Peanut Pumpkin",78.7672071945525,"Light"
"2186-P",37,-1.78113446589559,"SRVHY","Chicago","Texas","Canada","Local Pumpkin Festival","1880 K","1787 R",0,931,-101,"Tiger Stripe",-0.807909003674266,"Light"
"2623-P",82,2264.12852636594,"IBZES","Los Angeles","New York","USA","National Pumpkin Festival","1133 P","1241 Q",483,2262,0,"Red Warty Thing",1026.99142425894,"Heavy"
"2142-P",67,2233.63453221377,"CMXDK","New York","Texas","USA","National Pumpkin Festival","1824 N","1324 Y",453,1968,18,"Peanut Pumpkin",1013.15958118069,"Heavy"
"2140-P",1,2120.64939793013,"QZOWD","Los Angeles","Texas","USA","National Pumpkin Festival","1074 E","1394 W",463,2045,3,"Peanut Pumpkin",961.910386346201,"Heavy"
"2082-P",48,2089.1903081229,"OOODA","Chicago","Florida","USA","Local Pumpkin Festival","1766 P","1206 N",458,1994,0,"Red Warty Thing",947.640783242495,"Heavy"
"2689-P",50,2019.36547679212,"WLPJP","Paris","Texas","UK","Regional Pumpkin Festival","1655 F","1834 P",457,1952,-2,"One Too Many",915.968772514317,"Heavy"
"2896-P",100,1998.12309566792,"YVJDY","Chicago","New York","USA","Local Pumpkin Festival","1083 H","1658 E",470,2078,-1,"Red Warty Thing",906.333390515749,"Heavy"
"2833-P",3,2006.75397389289,"YWUCH","New York","Texas","Canada","National Pumpkin Festival","1412 D","1420 F",449,1898,9,"Tiger Stripe",910.248291024994,"Heavy"
"2671-P",70,2002.46041086316,"QPTHX","New York","New York","Canada","National Pumpkin Festival","1949 T","1870 Q",453,1946,-1,"Red Warty Thing",908.300763594595,"Heavy"
"2044-P",31,1994.16697002482,"GTURQ","New York","Florida","UK","Local Pumpkin Festival","1105 P","1432 T",451,1918,4,"Peanut Pumpkin",904.538922109276,"Heavy"
